id,year,state_name,state_code,district_name,district_code,registration_circles,murder_with_rape,other_murder,abetment_suicide_of_child,attempt_to_commit_murder,infanticide,foeticide,exposure_and_abandonment,simple_hurt,grievous_hurt,missing_child_kidnapped,other_kidnp_abductn_sec_363,kidnp_abductn_purpose_begging,kidnp_abductn_order_to_murder,kidnp_for_ransom,kidnp_abductn_minor_girls,procuratn_minor_girls,import_girls_frm_frgn_cnt,other_kidnp_abductn,humn_traffick_children,sell_minors_prost_boys,sell_minors_prost_girls,buy_minors_prost_boys,buy_minors_prost_girls,rape,atmpt_to_commit_rape,assault_women_intnt_outrage_modsty,insult_to_modesty_women,other_ipc_crimes,sec_4_6_pocso_act_girls,sec_4_6_pocso_act_boys,sec_8_10_pocso_act_girls,sec_8_10_pocso_act_boys,sec_12_pocso_act_girls,sec_12_pocso_act_boys,sec_14_15_pocso_girls,sec_14_15_pocso_boys,sec_377_pocso_act_girls,sec_377_pocso_act_boys,sec_17_22_pocso_act_girls,sec_17_22_pocso_act_boys,offences_care_takers,other_offences_juveniles,procur_induc_children_sake_prost,detain_prsn_whr_prost_carried,other_immoral_traffic,child_labour,prohib_child_marriage,transplantn_human_organs,pub_trns_mat_depict_child_sexul_explicit,other_cyber_crimes_agnst_children,other_sll_crimes,
4612,2021,Gujarat,24,Surendranagar,460,Surendranagar,0,0,0,0,0,7,0,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
4613,2021,Gujarat,24,Tapi,641,Tapi,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,32
4614,2021,Gujarat,24,Vadodara,461,Vadodara City,0,1,0,0,0,0,5,0,0,24,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,4,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,112
4615,2021,Gujarat,24,Vadodara,461,Vadodara Rural,0,1,0,1,0,0,0,0,1,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,0,35,91,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
4616,2021,Gujarat,24,Valsad,462,Valsad,0,1,1,0,0,0,2,0,0,25,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,30,29,0,4,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,114
4617,2021,Gujarat,24,Ahmadabad,438,W.Rly Ahmedabad,0,3,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
4618,2021,Gujarat,24,Vadodara,461,W.Rly Vadodara,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4619,2021,Gujarat,24,Ahmadabad,438,Cyber Ahmedabad Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4620,2021,Gujarat,24,Bhavnagar,443,Cyber Bhavnagar Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,2021,Gujarat,24,Kachchh,449,Cyber Border Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,2021,Gujarat,24,Gandhinagar,446,Cyber Gandhinagar Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
4623,2021,Gujarat,24,Junagadh,448,Cyber Junagadh Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4624,2021,Gujarat,24,Panch Mahals,454,Cyber Panchmahal Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,2021,Gujarat,24,Rajkot,457,Cyber Rajkot Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,2021,Gujarat,24,Surat,459,Cyber Surat Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
4627,2021,Gujarat,24,Vadodara,461,Cyber Vadodara Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,2021,Haryana,6,Ambala,58,Ambala,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,28,0,45,0,0,0,0,0,0,0,0,0,33,50,5,17,0,24,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,214
4629,2021,Haryana,6,Bhiwani,59,Bhiwani,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,1,0,0,0,0,0,1,52,37,5,23,1,17,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,181
4630,2021,Haryana,6,Faridabad,60,Faridabad,1,5,3,0,1,2,8,1,2,0,145,0,0,1,0,154,0,7,5,0,0,0,0,0,0,0,0,201,120,5,51,0,11,0,1,0,0,3,0,0,0,17,0,0,0,0,0,0,0,2,0,746
4631,2021,Haryana,6,Fatehabad,61,Fatehabad,0,2,1,0,0,0,1,0,0,0,2,0,0,0,9,27,0,7,0,0,0,0,0,0,0,0,0,72,36,0,21,0,0,0,0,0,0,2,0,0,0,6,0,0,0,1,4,0,0,0,1,192
4632,2021,Haryana,6,Ambala,58,Grp,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
4633,2021,Haryana,6,Gurugram,62,Gurugram,3,9,1,0,0,0,0,0,1,0,31,0,0,1,14,113,0,10,0,0,0,0,0,0,0,0,0,194,139,5,28,3,20,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,584
4634,2021,Haryana,6,Hisar,63,Hissar,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,2,0,0,1,0,0,0,0,0,1,86,69,0,49,0,21,0,0,0,0,5,1,1,0,7,0,0,0,1,3,0,0,0,0,305
4635,2021,Haryana,6,Jhajjar,64,Jhajjar,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,37,0,29,0,0,0,0,0,0,0,0,0,0,26,0,14,0,22,0,0,0,0,0,15,0,0,2,0,0,0,0,1,0,0,0,0,151
4636,2021,Haryana,6,Jind,65,Jind,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,46,0,3,0,0,0,0,0,0,0,0,0,43,39,4,29,2,7,0,0,0,0,0,7,0,0,2,0,0,0,0,2,0,0,0,0,190
4637,2021,Haryana,6,Kaithal,66,Kaithal,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,56,0,12,0,0,0,0,0,0,0,0,0,19,31,0,15,0,5,1,0,0,0,6,0,0,0,1,0,0,0,0,2,0,0,0,0,153
4638,2021,Haryana,6,Karnal,67,Karnal,0,0,3,2,0,2,1,6,1,0,0,0,0,0,0,79,0,18,2,0,0,0,0,0,0,0,0,146,83,10,50,0,13,0,1,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,424
4639,2021,Haryana,6,Kurukshetra,68,Kurukshetra,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72,0,0,21,0,0,0,0,0,0,0,0,0,0,35,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,181
4640,2021,Haryana,6,Mahendragarh,69,Mahendergarh,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,22,1,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,75
4641,2021,Haryana,6,Nuh,604,Nuh,0,1,0,0,0,3,3,0,0,0,2,0,0,1,0,28,0,2,0,0,0,0,0,0,0,0,0,0,51,1,22,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,121
4642,2021,Haryana,6,Palwal,619,Palwal,1,3,0,0,0,0,2,0,0,0,1,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,57,43,0,32,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
4643,2021,Haryana,6,Panchkula,70,Panchkula,0,1,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,49,0,0,0,0,0,0,0,0,0,60,34,2,10,0,9,0,0,0,0,0,0,0,0,2,0,0,0,9,1,0,0,0,0,195
4644,2021,Haryana,6,Panipat,71,Panipat,1,5,0,0,0,0,1,16,0,0,0,0,0,0,73,52,0,232,0,0,0,0,0,0,0,0,0,56,93,1,39,0,20,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,601
4645,2021,Haryana,6,Rewari,72,Rewari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,55,3,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,127
4646,2021,Haryana,6,Rohtak,73,Rohtak,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,36,0,94,3,0,0,0,0,0,0,0,0,40,50,3,33,0,20,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,290
4647,2021,Haryana,6,Sirsa,74,Sirsa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,50,3,18,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,153
4648,2021,Haryana,6,Sonipat,75,Sonipat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,48,5,29,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,154
4649,2021,Haryana,6,Yamunanagar,76,Yamunanagar,0,0,0,0,1,0,2,1,0,86,0,0,1,1,44,0,0,4,0,0,1,0,0,0,0,0,0,5,77,2,29,0,16,0,1,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,278
4650,2021,Haryana,6,Gurugram,62,Irrigation And Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,2021,Haryana,6,Charki Dadri,701,Charkhi Dadri,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,14,19,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
4652,2021,Haryana,6,Hisar,63,Hansi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,37,27,0,20,1,3,0,0,0,0,7,0,0,0,2,0,0,0,0,1,0,0,0,1,119
4653,2021,Himachal Pradesh,2,Solan,25,Baddi,1,0,0,0,0,0,4,0,0,0,27,0,0,0,1,0,0,0,1,0,0,0,0,21,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62
4654,2021,Himachal Pradesh,2,Bilaspur,15,Bilaspur,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40
4655,2021,Himachal Pradesh,2,Chamba,16,Chamba,0,1,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
4656,2021,Himachal Pradesh,2,Shimla,23,Cid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,2021,Himachal Pradesh,2,Shimla,23,Grp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658,2021,Himachal Pradesh,2,Hamirpur,17,Hamirpur,0,0,0,0,0,0,1,0,0,5,0,0,0,0,21,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
4659,2021,Himachal Pradesh,2,Kangra,18,Kangra,0,0,0,0,0,0,0,0,0,0,9,0,0,0,53,0,0,0,0,0,0,0,0,25,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
4660,2021,Himachal Pradesh,2,Kinnaur,19,Kinnaur,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
4661,2021,Himachal Pradesh,2,Kullu,20,Kullu,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,40
4662,2021,Himachal Pradesh,2,Lahul And Spiti,21,Lahaul And Spiti,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4663,2021,Himachal Pradesh,2,Mandi,22,Mandi,0,1,0,0,0,0,1,0,1,0,6,0,0,0,49,0,0,0,0,0,0,0,0,30,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,105
4664,2021,Himachal Pradesh,2,Shimla,23,Shimla,0,0,0,0,0,0,2,0,0,0,18,0,0,0,47,0,0,0,0,0,0,0,0,37,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
4665,2021,Himachal Pradesh,2,Sirmaur,24,Sirmaur,0,0,0,0,0,0,1,0,0,0,26,0,0,0,4,0,0,0,0,0,0,0,0,37,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,3,0,0,87
4666,2021,Himachal Pradesh,2,Solan,25,Solan,0,1,0,0,0,0,1,0,0,30,0,0,0,0,0,2,0,4,0,0,0,0,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
4667,2021,Himachal Pradesh,2,Una,26,Una,0,1,0,0,0,0,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,13,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,49
4668,2021,Himachal Pradesh,2,Shimla,23,Cyber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4669,2021,Jammu And Kashmir,1,Anantnag,1,Anantnag,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54
4670,2021,Jammu And Kashmir,1,Pulwama,11,Awantipora,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
4671,2021,Jammu And Kashmir,1,Bandipora,623,Bandipora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
4672,2021,Jammu And Kashmir,1,Baramulla,3,Baramulla,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
4673,2021,Jammu And Kashmir,1,Budgam,2,Budgam,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
4674,2021,Jammu And Kashmir,1,Jammu,5,Crime Jammu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,2021,Jammu And Kashmir,1,Jammu,5,Crime Srinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,2021,Jammu And Kashmir,1,Doda,4,Doda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
4677,2021,Jammu And Kashmir,1,Ganderbal,626,Ganderbal,0,0,0,0,3,0,0,0,0,7,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
4678,2021,Jammu And Kashmir,1,Kupwara,8,Handwara,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30
4679,2021,Jammu And Kashmir,1,Jammu,5,Jammu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138
4680,2021,Jammu And Kashmir,1,Kathua,7,Kathua,0,0,0,0,0,1,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49
4681,2021,Jammu And Kashmir,1,Kishtwar,620,Kishtwar,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
4682,2021,Jammu And Kashmir,1,Kulgam,622,Kulgam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
4683,2021,Jammu And Kashmir,1,Kupwara,8,Kupwara,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
4684,2021,Jammu And Kashmir,1,Poonch,10,Poonch,0,2,1,0,0,0,2,0,0,5,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,55
4685,2021,Jammu And Kashmir,1,Pulwama,11,Pulwama,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
4686,2021,Jammu And Kashmir,1,Jammu,5,Railways Jammu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,2021,Jammu And Kashmir,1,Jammu,5,Railways Kashmir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4688,2021,Jammu And Kashmir,1,Reasi,627,Railways Katra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,2021,Jammu And Kashmir,1,Rajouri,12,Rajouri,0,2,0,0,0,1,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,52
4690,2021,Jammu And Kashmir,1,Ramban,621,Ramban,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19
4691,2021,Jammu And Kashmir,1,Reasi,627,Reasi,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
4692,2021,Jammu And Kashmir,1,Samba,624,Samba,0,0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29
4693,2021,Jammu And Kashmir,1,Shopian,625,Shopian,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
4694,2021,Jammu And Kashmir,1,Baramulla,3,Sopore,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35
4695,2021,Jammu And Kashmir,1,Srinagar,13,Srinagar,0,0,0,0,1,1,3,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,81
4696,2021,Jammu And Kashmir,1,Udhampur,14,Udhampur,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
4697,2021,Jammu And Kashmir,1,Jammu,5,Cyber Crime Jammu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
4698,2021,Jammu And Kashmir,1,Jammu,5,Cyber Crime Kashmir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4699,2021,Jammu And Kashmir,1,Jammu,5,Anti Narcotic Task Force Jammu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,2021,Jharkhand,20,Bokaro,322,Bokaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,9,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
4701,2021,Jharkhand,20,West Singhbhum,343,Chaibasa,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,98
4702,2021,Jharkhand,20,Chatra,323,Chatra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,59
4703,2021,Jharkhand,20,Deoghar,324,Deoghar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,18,0,9,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114
4704,2021,Jharkhand,20,Dhanbad,325,Dhanbad,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,49,0,8,0,0,32,2,46,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
4705,2021,Jharkhand,20,Dhanbad,325,Dhanbad Railway,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4706,2021,Jharkhand,20,Dumka,326,Dumka,0,0,0,0,0,0,0,0,0,0,0,4,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
4707,2021,Jharkhand,20,Garhwa,328,Garhwa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,53,0,10,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,162
4708,2021,Jharkhand,20,Giridih,329,Giridih,2,0,0,3,0,0,0,0,0,0,0,0,0,0,18,13,0,5,9,0,0,0,0,0,2,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
4709,2021,Jharkhand,20,Godda,330,Godda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
4710,2021,Jharkhand,20,Gumla,331,Gumla,0,7,0,0,0,0,0,17,4,0,0,0,0,1,27,0,0,15,19,0,0,0,0,31,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,156
